1155885	1945705	528815	760239	1317946	1958888	812867	2820644	1297122	412412	240415	2034572	1117290	1625981	1757454	807184	2505812	1745013	272031	1649138	232022	1616705	1617752	1077537	21573	2078457	80071	351511	1123006	2196310	738180	2688341	1075350	280855	1174499	1543252	642981	2445214	628103	1693393	
1123006	1155885	2196310	2688341	1075350	280855	1174499	1543252	642981	2445214	1945705	528815	628103	1693393	1792061	760239	2751025	1317946	163183	2343235	1925613	2384820	91895	2780051	1331599	1864420	1816408	342822	2138418	2319206	543909	275271	366263	1833841	1335724	1892406	959080	2835151	2835150	2835160	
543909	1102675	1801680	2138418	2343235	1925613	1123006	1155885	2196310	2384820	2688341	91895	1075350	280855	2780051	1174499	1543252	642981	2445214	1945705	1331599	528815	1864420	275271	628103	366263	1693393	1816408	1792061	760239	2751025	342822	1833841	1317946	163183	1892406	1335724	959080	2835151	2835150	
543909	2138418	2343235	1925613	1123006	1155885	2196310	2384820	2688341	91895	1075350	280855	2780051	1543252	642981	2445214	1945705	1331599	528815	1864420	275271	628103	366263	1693393	1816408	1792061	760239	2751025	342822	1833841	1317946	163183	1892406	1335724	959080	2835151	2835150	2835160	2835155	2835154	
543909	2138418	2343235	1925613	1123006	1155885	2196310	2384820	2688341	91895	1075350	280855	2780051	1543252	642981	1945705	1331599	528815	1864420	275271	628103	366263	1693393	1816408	1792061	760239	2751025	342822	1833841	1317946	163183	1892406	1335724	959080	2835151	2835150	2835160	2835155	2835154	2835153	
2179088	2343235	1123006	1155885	2196310	738180	1770603	1926685	1394516	1419139	1075350	280855	2780051	1093338	642981	12499	1102675	628103	1792061	1317946	218580	1785979	2319206	543909	366263	1833841	1531728	1801680	1892406	959080	2016426	1703405	1491497	197365	2507580	1876934	2319358	698173	101149	1543252	
2179088	1785979	2343235	1123006	1155885	2196310	738180	1770603	1926685	1394516	1419139	1075350	280855	2780051	543909	1093338	642981	12499	1102675	628103	218580	366263	1792061	1833841	1317946	1531728	1892406	959080	2016426	1801680	1703405	2138418	1491497	197365	2507580	2384820	1876934	2319358	698173	1591713	
2179088	1785979	2343235	1123006	1155885	2196310	1770603	1926685	1394516	1419139	1075350	280855	2780051	543909	1093338	642981	12499	1102675	628103	218580	366263	1792061	1833841	1317946	1531728	1892406	959080	2016426	1801680	1703405	2138418	1491497	197365	2507580	2384820	1876934	2319358	698173	1591713	101149	
2179088	1785979	2343235	1123006	1155885	2196310	1926685	1394516	1419139	1075350	280855	2780051	543909	1093338	642981	12499	1102675	628103	218580	366263	1792061	1833841	1317946	1531728	1892406	959080	2016426	1801680	1703405	2138418	1491497	197365	2507580	2384820	1876934	2319358	698173	1591713	101149	1543252	
2179088	1785979	2343235	1123006	1155885	2196310	1926685	1394516	1419139	1075350	280855	2780051	543909	1093338	642981	12499	1102675	628103	366263	1792061	1833841	1317946	1531728	1892406	959080	2016426	1801680	1703405	2138418	1491497	197365	2507580	2384820	1876934	2319358	698173	1591713	101149	1543252	1969216	
