48	67188	2623545	789888	70006	338486	1649969	1655545	939598	2121151	1663205	812896	1864497	31815	1213471	1216508	564393	565182	1745003	2141095	44509	1028578	2476518	709395	188691	2811957	2616055	1900571	262340	2622086	1704928	1573967	2427834	1444964	397277	1840644	792202	71547	1120355	399496	
48	67188	2623545	789888	70006	338486	1649969	1655545	939598	2121151	1663205	812896	1864497	31815	1213471	1216508	564393	565182	1745003	2141095	44509	1028578	2476518	709395	188691	2616055	1900571	262340	2622086	1704928	1573967	2427834	1444964	397277	1840644	792202	71547	1120355	399496	1251661	
48	67188	2623545	789888	338486	1649969	1655545	939598	2121151	1663205	812896	1864497	31815	1213471	1216508	564393	565182	1745003	2141095	44509	1028578	2476518	709395	188691	2616055	1900571	262340	2622086	1704928	1573967	2427834	1444964	397277	1840644	792202	71547	1120355	399496	1251661	2038255	
48	67188	2623545	789888	338486	1649969	1655545	939598	2121151	1663205	812896	1864497	31815	1213471	1216508	564393	565182	1745003	44509	1028578	2476518	709395	188691	2616055	1900571	262340	2622086	1704928	1573967	2427834	1444964	397277	1840644	792202	71547	1120355	399496	1251661	2038255	400074	
48	67188	2623545	789888	1649969	1655545	939598	2121151	1663205	812896	1864497	31815	1213471	1216508	564393	565182	1745003	44509	1028578	2476518	709395	188691	2616055	1900571	262340	2622086	1704928	1573967	2427834	1444964	397277	1840644	792202	71547	1120355	399496	1251661	2038255	400074	1711051	
2034182	2166469	5166	990921	664245	927230	2045322	1917374	93543	554705	2724527	103924	301737	2726786	762262	762930	310192	2801856	116673	451185	1567294	1962690	2421582	1045984	1570422	2687188	919148	788336	2623435	854571	1706914	199709	1772619	920834	2232245	463479	1577794	201711	1053822	791904	
2034182	2166469	5166	990921	664245	927230	2045322	1917374	93543	2724527	103924	301737	2726786	762262	762930	310192	2801856	116673	451185	1567294	1962690	2421582	1045984	1570422	2687188	919148	788336	2623435	854571	1706914	199709	1772619	920834	2232245	463479	1577794	201711	1053822	791904	2627086	
2034182	2166469	5166	664245	927230	2045322	1917374	93543	2724527	103924	301737	2726786	762262	762930	310192	2801856	116673	451185	1567294	1962690	2421582	1045984	1570422	2687188	919148	788336	2623435	854571	1706914	199709	1772619	920834	2232245	463479	1577794	201711	1053822	791904	2627086	1513377	
2034182	2166469	5166	664245	927230	2045322	1917374	93543	2724527	103924	301737	2726786	762262	762930	310192	2801856	116673	1567294	1962690	2421582	1045984	1570422	2687188	919148	788336	2623435	854571	1706914	199709	1772619	920834	2232245	463479	1577794	201711	1053822	791904	2627086	1513377	1775571	
2034182	2166469	5166	664245	927230	2045322	1917374	93543	2724527	103924	301737	762262	762930	310192	2801856	116673	1567294	1962690	2421582	1045984	1570422	2687188	919148	788336	2623435	854571	1706914	199709	1772619	920834	2232245	463479	1577794	201711	1053822	791904	2627086	1513377	1775571	202733	
1510711	1709598	6867	2562918	2311202	216371	1201736	1203520	2647625	2257069	356599	1734058	1079361	2193886	556394	100676	170457	1551279	646392	1172777	2615862	1831447	918754	1051100	658250	2428418	331722	595164	1316719	1251418	596932	990858	140622	1192268	1716819	865081	2110875	669136	2177129	1784949	
1510711	1709598	6867	2562918	2311202	216371	1201736	1203520	2647625	356599	1734058	1079361	2193886	556394	100676	170457	1551279	646392	1172777	2615862	1831447	918754	1051100	658250	2428418	331722	595164	1316719	1251418	596932	990858	140622	1192268	1716819	865081	2110875	669136	2177129	1784949	1982317	
1510711	1709598	6867	2562918	2311202	216371	1201736	1203520	2647625	356599	1734058	1079361	2193886	556394	100676	170457	1551279	1172777	2615862	1831447	918754	1051100	658250	2428418	331722	595164	1316719	1251418	596932	990858	140622	1192268	1716819	865081	2110875	669136	2177129	1784949	1982317	1393728	
1510711	1709598	6867	2562918	2311202	216371	1201736	1203520	356599	1734058	1079361	2193886	556394	100676	170457	1551279	1172777	2615862	1831447	918754	1051100	658250	2428418	331722	595164	1316719	1251418	596932	990858	140622	1192268	1716819	865081	2110875	669136	2177129	1784949	1982317	1393728	738916	
1709598	6867	2562918	2311202	216371	1201736	1203520	356599	1734058	1079361	2193886	556394	100676	170457	1551279	1172777	2615862	1831447	918754	1051100	658250	2428418	331722	595164	1316719	1251418	596932	990858	140622	1192268	1716819	865081	2110875	669136	2177129	1784949	1982317	1393728	738916	739554	
956	1772241	3179	1316732	1907103	7520	1910409	665950	862776	2567707	2504144	1390947	736429	1132638	1987203	93576	1871929	1156738	2336537	1160201	1425651	2542233	516719	2418027	2029024	2554852	1310975	394992	2165851	1183662	987464	1773925	1118667	987621	2168470	1120229	138436	2629405	74372	1386211	
956	1772241	3179	1316732	1907103	7520	1910409	665950	862776	2567707	2504144	1390947	736429	1132638	1987203	93576	1871929	1156738	2336537	1160201	1425651	2542233	516719	2029024	2554852	1310975	394992	2165851	1183662	987464	1773925	1118667	987621	2168470	1120229	138436	2629405	74372	1386211	2173019	
956	1772241	3179	1316732	1907103	7520	1910409	665950	862776	2567707	2504144	736429	1132638	1987203	93576	1871929	1156738	2336537	1160201	1425651	2542233	516719	2029024	2554852	1310975	394992	2165851	1183662	987464	1773925	1118667	987621	2168470	1120229	138436	2629405	74372	1386211	2173019	1910922	
956	1772241	3179	1316732	1907103	7520	1910409	665950	862776	2567707	2504144	736429	1132638	1987203	93576	1156738	2336537	1160201	1425651	2542233	516719	2029024	2554852	1310975	394992	2165851	1183662	987464	1773925	1118667	987621	2168470	1120229	138436	2629405	74372	1386211	2173019	1910922	535042	
956	1772241	3179	1316732	1907103	7520	1910409	665950	2567707	2504144	736429	1132638	1987203	93576	1156738	2336537	1160201	1425651	2542233	516719	2029024	2554852	1310975	394992	2165851	1183662	987464	1773925	1118667	987621	2168470	1120229	138436	2629405	74372	1386211	2173019	1910922	535042	602938	
2492691	1182487	1575855	73140	1713533	10075	2371307	2177067	345934	2316529	2776981	290952	1408664	230723	492980	1483931	1944550	2535376	2732424	1815614	2279011	1100677	2347089	911478	782222	2687130	918653	1312113	2164587	2820132	1378696	2296316	2820674	1969714	986726	1707659	2363929	136527	1971654	333508	
2492691	1182487	1575855	73140	1713533	10075	2371307	2177067	345934	2316529	2776981	290952	1408664	230723	1483931	1944550	2535376	2732424	1815614	2279011	1100677	2347089	911478	782222	2687130	918653	1312113	2164587	2820132	1378696	2296316	2820674	1969714	986726	1707659	2363929	136527	1971654	333508	399044	
2492691	1182487	1575855	73140	1713533	10075	2371307	2177067	345934	2316529	2776981	290952	230723	1483931	1944550	2535376	2732424	1815614	2279011	1100677	2347089	911478	782222	2687130	918653	1312113	2164587	2820132	1378696	2296316	2820674	1969714	986726	1707659	2363929	136527	1971654	333508	399044	792698	
2492691	1182487	1575855	73140	10075	2371307	2177067	345934	2316529	2776981	290952	230723	1483931	1944550	2535376	2732424	1815614	2279011	1100677	2347089	911478	782222	2687130	918653	1312113	2164587	2820132	1378696	2296316	2820674	1969714	986726	1707659	2363929	136527	1971654	333508	399044	792698	1449176	
2492691	1182487	1575855	73140	10075	2371307	2177067	345934	2316529	2776981	290952	230723	1944550	2535376	2732424	1815614	2279011	1100677	2347089	911478	782222	2687130	918653	1312113	2164587	2820132	1378696	2296316	2820674	1969714	986726	1707659	2363929	136527	1971654	333508	399044	792698	1449176	1449271	
2163128	1115109	465684	2104767	2630696	12041	407378	1128528	932573	475100	1788409	543817	741130	1331159	2249237	153073	2775160	1989418	2775897	1467609	879394	1142147	2523420	2658952	2726153	1815303	2079746	2145706	773179	643161	2740290	2743001	190327	453567	522578	1899340	326595	2751613	2164433	1313104	
2163128	465684	2104767	2630696	12041	407378	1128528	932573	475100	1788409	543817	741130	1331159	2249237	153073	2775160	1989418	2775897	1467609	879394	1142147	2523420	2658952	2726153	1815303	2079746	2145706	773179	643161	2740290	2743001	190327	453567	522578	1899340	326595	2751613	2164433	1313104	723299	
2163128	465684	2104767	2630696	12041	407378	1128528	932573	475100	1788409	543817	741130	1331159	2249237	153073	2775160	1989418	2775897	1467609	879394	1142147	2523420	2658952	1815303	2079746	2145706	773179	643161	2740290	2743001	190327	453567	522578	1899340	326595	2751613	2164433	1313104	723299	1247599	
2163128	465684	2104767	2630696	12041	407378	1128528	932573	475100	1788409	543817	741130	1331159	153073	2775160	1989418	2775897	1467609	879394	1142147	2523420	2658952	1815303	2079746	2145706	773179	643161	2740290	2743001	190327	453567	522578	1899340	326595	2751613	2164433	1313104	723299	1247599	788942	
465684	2104767	2630696	12041	407378	1128528	932573	475100	1788409	543817	741130	1331159	153073	2775160	1989418	2775897	1467609	879394	1142147	2523420	2658952	1815303	2079746	2145706	773179	643161	2740290	2743001	190327	453567	522578	1899340	326595	2751613	2164433	1313104	723299	1247599	788942	1379085	
528134	1780976	209613	13685	2045342	739287	2776433	2449303	1732926	31897	2654004	952441	1544384	1610864	2273649	2471245	705489	2606468	518534	125655	584591	519609	1507475	1311028	786758	1311652	1246410	68105	2035247	2625168	1577161	1249656	2298359	1446514	267309	463984	2562385	138134	1318143	1581818	
528134	1780976	209613	13685	2045342	739287	2776433	1732926	31897	2654004	952441	1544384	1610864	2273649	2471245	705489	2606468	518534	125655	584591	519609	1507475	1311028	786758	1311652	1246410	68105	2035247	2625168	1577161	1249656	2298359	1446514	267309	463984	2562385	138134	1318143	1581818	2499802	
528134	1780976	209613	13685	2045342	739287	2776433	31897	2654004	952441	1544384	1610864	2273649	2471245	705489	2606468	518534	125655	584591	519609	1507475	1311028	786758	1311652	1246410	68105	2035247	2625168	1577161	1249656	2298359	1446514	267309	463984	2562385	138134	1318143	1581818	2499802	468849	
528134	1780976	209613	13685	2045342	739287	2776433	31897	2654004	952441	1544384	1610864	2273649	2471245	705489	518534	125655	584591	519609	1507475	1311028	786758	1311652	1246410	68105	2035247	2625168	1577161	1249656	2298359	1446514	267309	463984	2562385	138134	1318143	1581818	2499802	468849	2697844	
528134	1780976	209613	13685	2045342	739287	2776433	31897	2654004	952441	1544384	1610864	2273649	2471245	705489	518534	125655	519609	1507475	1311028	786758	1311652	1246410	68105	2035247	2625168	1577161	1249656	2298359	1446514	267309	463984	2562385	138134	1318143	1581818	2499802	468849	2697844	11055	
