1052379	1055814	1630775	4263405	3754130	2190057	3239409	625638	181781	2297381	1779007	207628	228064	1809021	2339920	788872	2892871	838877	3463412	1387435	4032657	1940820	377709	3014115	1984673	965121	3588442	977889	1533237	2598404	1036797	4209842	1658507	2136491	2273043	2888905	4023639	546671	2621749	2621806	
1052379	1055814	1630775	4263405	3754130	2190057	3239409	625638	181781	2297381	1779007	207628	228064	1809021	2339920	788872	2892871	838877	3463412	4032657	1940820	377709	3014115	1984673	965121	3588442	977889	1533237	2598404	1036797	4209842	1658507	2136491	2273043	2888905	4023639	546671	2621749	2621806	3670856	
1052379	1055814	1630775	4263405	2190057	3239409	625638	181781	2297381	1779007	207628	228064	1809021	2339920	788872	2892871	838877	3463412	4032657	1940820	377709	3014115	1984673	965121	3588442	977889	1533237	2598404	1036797	4209842	1658507	2136491	2273043	2888905	4023639	546671	2621749	2621806	3670856	4195238	
1052379	1055814	1630775	4263405	3239409	625638	181781	2297381	1779007	207628	228064	1809021	2339920	788872	2892871	838877	3463412	4032657	1940820	377709	3014115	1984673	965121	3588442	977889	1533237	2598404	1036797	4209842	1658507	2136491	2273043	2888905	4023639	546671	2621749	2621806	3670856	4195238	1049694	
1052379	1055814	1630775	4263405	3239409	625638	181781	2297381	1779007	207628	228064	1809021	788872	2892871	838877	3463412	4032657	1940820	377709	3014115	1984673	965121	3588442	977889	1533237	2598404	1036797	4209842	1658507	2136491	2273043	2888905	4023639	546671	2621749	2621806	3670856	4195238	1049694	4196065	
1906022	3236266	3705584	631916	2705894	707235	2927400	4057660	2252696	3823361	4043697	115312	143229	349117	3356903	255751	4208713	1169294	717294	3674921	3465381	899712	3225973	1065292	2684020	3744648	106651	1236243	722375	328546	1458892	1214593	1062248	472011	1011945	244836	2539805	1221288	3475193	3028287	
1718523	3323590	1282425	1306984	326674	1964554	1476549	1021058	4012304	580379	3190933	1581308	4238580	2173173	2752844	229205	4035049	3521064	4104906	3152496	110234	2208079	1719287	3835380	3596405	3058691	458810	2298413	1616530	430139	347093	558668	1085548	579286	3834264	2881308	2920579	1906022	235440	1502362	
1718523	3323590	1282425	1306984	326674	1964554	1476549	1021058	4012304	580379	1581308	4238580	2173173	2752844	229205	4035049	3521064	430139	4104906	3152496	110234	2208079	1719287	3835380	347093	3596405	3058691	458810	2298413	1616530	558668	1085548	579286	3834264	2881308	2920579	1906022	1765164	235440	1502362	
3152496	110234	1718523	1719287	3835380	3323590	1282425	1306984	326674	347093	1964554	1476549	3596405	1021058	458810	4012304	2298413	580379	1581308	558668	1085548	4238580	579286	2173173	2752844	3834264	229205	2881308	2920579	1906022	4035049	3521064	430139	4104906	1765164	235440	3058691	1502362	1803301	1616530	
3152496	110234	1718523	1719287	3835380	3323590	1282425	1306984	326674	347093	1964554	1476549	3596405	1021058	4012304	2298413	580379	1581308	558668	1085548	4238580	579286	2173173	2752844	3834264	229205	235440	2881308	2920579	1906022	4035049	3521064	430139	4104906	3058691	1502362	1765164	1803301	1071916	1616530	
2273617	333965	3427109	1718523	2122731	3177544	2384198	1404739	2498939	1478867	1643090	822889	4117806	3073994	3276089	2799824	3403132	2495432	273516	907410	3246464	114848	3545171	2719917	973501	2388727	1312687	2891761	546734	658634	3284250	1306984	3190933	3342613	2708047	1242537	3379609	2392847	1378230	1407497	
2122731	3177544	3276089	2273617	1242537	3379609	3403132	273516	3427109	2384198	2392847	1378230	1404739	1407497	3516651	3537602	2498939	1478867	2530499	471141	1530758	1563003	1643090	2724945	2737298	3810646	2799824	3963228	822889	907410	4117806	3073994	2904598	2495432	4260295	3246464	114848	1312687	2388727	3545171	
