368	1063	1927	4198644	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251333	4251526	59716	65186	66143	4260930	4265096	71818	75763	4274870	83471	4278438	4280662	4281488	89166	93207	97798	121722	126246	129678	137440	138250	141284	141360	159661	181119	181797	
368	1063	1927	4198644	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251333	4251526	59716	65186	66143	4260930	4265096	71818	75763	4274870	83471	4278438	4280662	4281488	89166	93207	97798	121722	126246	129678	137440	138250	141284	141360	159661	181119	181797	
368	1063	1927	4198644	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251333	4251526	59716	65186	66143	4260930	4265096	71818	75763	4274870	83471	4278438	4280662	4281488	89166	93207	97798	121722	126246	129678	137440	138250	141284	141360	159661	181119	181797	
368	1063	1927	4198644	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251333	4251526	59716	65186	66143	4260930	4265096	71818	75763	4274870	83471	4278438	4280662	4281488	89166	93207	97798	121722	126246	129678	137440	138250	141284	141360	159661	181119	181797	
368	1063	1927	4198644	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251333	4251526	59716	65186	66143	4260930	4265096	71818	75763	4274870	83471	4278438	4280662	4281488	89166	93207	97798	121722	126246	129678	137440	138250	141284	141360	159661	181119	181797	
1927	4145	4202521	12115	4208864	4209842	16869	22164	4217612	26838	27026	27606	28085	4225153	4226427	32910	4227248	34846	4236037	44726	4243117	4249934	56792	4251526	59550	59716	65186	66143	4260930	68955	69695	4265096	75763	4274870	4275402	4277469	4277549	83471	4278438	4280662	
1927	4145	4202521	12115	4208864	4209842	16869	22164	4217612	26838	27026	27606	28085	4225153	4226427	32910	4227248	34846	4236037	44726	4243117	4249934	56792	4251526	59550	59716	65186	66143	4260930	68955	69695	4265096	75763	4274870	4275402	4277469	4277549	83471	4278438	4280662	
1927	4145	4202521	12115	4208864	4209842	16869	22164	4217612	26838	27026	27606	28085	4225153	4226427	32910	4227248	34846	4236037	44726	4243117	4249934	56792	4251526	59550	59716	65186	66143	4260930	68955	69695	4265096	75763	4274870	4275402	4277469	4277549	83471	4278438	4280662	
1927	4145	4202521	12115	4208864	4209842	16869	22164	4217612	26838	27026	27606	28085	4225153	4226427	32910	4227248	34846	4236037	44726	4243117	4249934	56792	4251526	59550	59716	65186	66143	4260930	68955	69695	4265096	75763	4274870	4275402	4277469	4277549	83471	4278438	4280662	
1927	4145	4202521	12115	4208864	4209842	16869	22164	4217612	26838	27026	27606	28085	4225153	4226427	32910	4227248	34846	4236037	44726	4243117	4249934	56792	4251526	59550	59716	65186	66143	4260930	68955	69695	4265096	75763	4274870	4275402	4277469	4277549	83471	4278438	4280662	
513177	589880	726985	762611	857862	1072761	1167930	1205281	1394110	1443012	1632236	1647472	1657304	1879046	2173843	2365288	2402013	2406853	2786083	2944538	3077307	3534296	3770390	3861680	4008814	4037004	4044143	1927	5808	8871	4209842	27606	4225153	4234106	4260930	74810	83471	4278438	93207	129678	
203	4194562	379	4194905	1512	4196234	2195	4196888	4197170	4197176	3367	4197748	4197750	4197657	3448	4197891	3656	4198020	3870	4198207	4088	4198733	4622	5227	6121	6152	6716	4201428	7349	4201935	7591	7631	8473	8535	8640	4203351	9482	9617	4204079	10623	
203	4194562	379	4194905	1512	4196234	2195	4196888	4197170	4197176	3367	4197748	4197750	4197657	3448	4197891	3656	4198020	3870	4198207	4088	4198733	4622	5227	6121	6152	6716	4201428	7349	4201935	7591	7631	8473	8535	8640	4203351	9482	9617	4204079	10623	
203	4194562	379	4194905	1512	4196234	2195	4196888	4197170	4197176	3367	4197748	4197750	4197657	3448	4197891	3656	4198020	3870	4198207	4088	4198733	4622	5227	6121	6152	6716	4201428	7349	4201935	7591	7631	8473	8535	8640	4203351	9482	9617	4204079	10623	
203	4194562	379	4194905	1512	4196234	2195	4196888	4197170	4197176	3367	4197748	4197750	4197657	3448	4197891	3656	4198020	3870	4198207	4088	4198733	4622	5227	6121	6152	6716	4201428	7349	4201935	7591	7631	8473	8535	8640	4203351	9482	9617	4204079	10623	
1927	4197914	12115	4209842	22164	26838	27026	27606	4225153	32725	32910	34846	52470	4251526	59716	65186	66143	4260930	4262306	4265096	4266273	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	140642	141284	141360	144912	149638	159661	
1927	4197914	12115	4209842	22164	26838	27026	27606	4225153	32725	32910	34846	52470	4251526	59716	65186	66143	4260930	4262306	4265096	4266273	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	140642	141284	141360	144912	149638	159661	
1927	4197914	12115	4209842	22164	26838	27026	27606	4225153	32725	32910	34846	52470	4251526	59716	65186	66143	4260930	4262306	4265096	4266273	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	140642	141284	141360	144912	149638	159661	
1927	4197914	12115	4209842	22164	26838	27026	27606	4225153	32725	32910	34846	52470	4251526	59716	65186	66143	4260930	4262306	4265096	4266273	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	140642	141284	141360	144912	149638	159661	
1927	4197914	12115	4209842	22164	26838	27026	27606	4225153	32725	32910	34846	52470	4251526	59716	65186	66143	4260930	4262306	4265096	4266273	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	140642	141284	141360	144912	149638	159661	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251526	59716	65186	66143	4260930	4265096	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	141284	141360	149638	159661	181119	184801	191301	203462	208145	209456	214678	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251526	59716	65186	66143	4260930	4265096	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	141284	141360	149638	159661	181119	184801	191301	203462	208145	209456	214678	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251526	59716	65186	66143	4260930	4265096	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	141284	141360	149638	159661	181119	184801	191301	203462	208145	209456	214678	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251526	59716	65186	66143	4260930	4265096	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	141284	141360	149638	159661	181119	184801	191301	203462	208145	209456	214678	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251526	59716	65186	66143	4260930	4265096	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	141284	141360	149638	159661	181119	184801	191301	203462	208145	209456	214678	
1927	4200456	12115	4209842	4213343	4215113	22164	26838	27026	4221891	27606	4225153	32910	33555	34846	4230794	38360	53674	4249341	4251526	59716	65186	66143	4260930	4265096	71442	75763	4271980	4274870	80839	83471	4278438	4280662	4281488	4283154	93207	4290467	97798	97890	111613	
1927	4200456	12115	4209842	4213343	4215113	22164	26838	27026	4221891	27606	4225153	32910	33555	34846	4230794	38360	53674	4249341	4251526	59716	65186	66143	4260930	4265096	71442	75763	4271980	4274870	80839	83471	4278438	4280662	4281488	4283154	93207	4290467	97798	97890	111613	
1927	4200456	12115	4209842	4213343	4215113	22164	26838	27026	4221891	27606	4225153	32910	33555	34846	4230794	38360	53674	4249341	4251526	59716	65186	66143	4260930	4265096	71442	75763	4271980	4274870	80839	83471	4278438	4280662	4281488	4283154	93207	4290467	97798	97890	111613	
1927	4200456	12115	4209842	4213343	4215113	22164	26838	27026	4221891	27606	4225153	32910	33555	34846	4230794	38360	53674	4249341	4251526	59716	65186	66143	4260930	4265096	71442	75763	4271980	4274870	80839	83471	4278438	4280662	4281488	4283154	93207	4290467	97798	97890	111613	
1927	4200456	12115	4209842	4213343	4215113	22164	26838	27026	4221891	27606	4225153	32910	33555	34846	4230794	38360	53674	4249341	4251526	59716	65186	66143	4260930	4265096	71442	75763	4271980	4274870	80839	83471	4278438	4280662	4281488	4283154	93207	4290467	97798	97890	111613	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4243117	4251526	57813	59716	65186	66143	4260930	4262306	4265096	4266273	75763	4271297	4274870	83471	4278438	4280662	4281488	93112	93207	97798	4293377	118016	121722	126246	129678	137440	138250	141284	141360	159661	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4243117	4251526	57813	59716	65186	66143	4260930	4262306	4265096	4266273	75763	4271297	4274870	83471	4278438	4280662	4281488	93112	93207	97798	4293377	118016	121722	126246	129678	137440	138250	141284	141360	159661	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4243117	4251526	57813	59716	65186	66143	4260930	4262306	4265096	4266273	75763	4271297	4274870	83471	4278438	4280662	4281488	93112	93207	97798	4293377	118016	121722	126246	129678	137440	138250	141284	141360	159661	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4243117	4251526	57813	59716	65186	66143	4260930	4262306	4265096	4266273	75763	4271297	4274870	83471	4278438	4280662	4281488	93112	93207	97798	4293377	118016	121722	126246	129678	137440	138250	141284	141360	159661	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4243117	4251526	57813	59716	65186	66143	4260930	4262306	4265096	4266273	75763	4271297	4274870	83471	4278438	4280662	4281488	93112	93207	97798	4293377	118016	121722	126246	129678	137440	138250	141284	141360	159661	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251526	59716	65186	66143	4260930	4265096	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	141284	141360	149638	159661	181119	184801	191301	203462	208145	209456	214678	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251526	59716	65186	66143	4260930	4265096	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	141284	141360	149638	159661	181119	184801	191301	203462	208145	209456	214678	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251526	59716	65186	66143	4260930	4265096	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	141284	141360	149638	159661	181119	184801	191301	203462	208145	209456	214678	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251526	59716	65186	66143	4260930	4265096	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	141284	141360	149638	159661	181119	184801	191301	203462	208145	209456	214678	
1927	12115	4209842	22164	26838	27026	27606	4225153	32910	34846	4251526	59716	65186	66143	4260930	4265096	75763	4274870	83471	4278438	4280662	4281488	93207	97798	121722	126246	129678	137440	138250	141284	141360	149638	159661	181119	184801	191301	203462	208145	209456	214678	
428769	1952810	2901423	3549682	1129037	4279794	3133591	1229534	557488	1677877	2393259	3226471	876268	4264832	4290724	197101	315538	460731	529265	663838	666340	981778	1070167	1087367	1141207	1147851	1151132	1288690	1291804	1374008	1593419	1610737	1663320	1664209	1780168	2022474	2041184	2156422	2158823	2202165	
4250051	56195	4279794	181842	234735	249569	259390	284921	333027	336495	337189	428769	432428	475924	512168	570552	578608	589880	633707	646040	661437	723356	758475	821970	825059	947128	958133	982628	1013918	1074356	1087722	1115377	1117710	1129037	1205281	1206793	1217665	1261905	1275671	1297948	
4201935	4239630	4250051	56195	65186	78759	4279794	96202	97035	133956	167856	181842	192576	194329	203618	205239	214678	234735	249569	253888	259390	261498	284921	333027	336495	337189	347050	428769	432428	455539	475924	492430	503273	512168	557488	570552	578608	589880	597761	611693	
